node start_date end_date
TC_PUN1,2023/12/31,2023/12/31
CCEC_GT2,2023/12/31,2023/12/31
NED_NEDIN_G3,2023/12/31,2023/12/31
PYR_PYRON1,2023/12/31,2023/12/31
TC_PUN2,2023/12/31,2023/12/31
TNP_TNP_O_1,2023/12/31,2023/12/31
TNP_TNP_O_2,2023/12/31,2023/12/31
LZ_NORTH,2023/12/31,2023/12/31
CAL_CC1,2023/12/31,2023/12/31
LV1A_LV1B,2023/12/31,2023/12/31
RAMBLER_UNIT,2023/12/31,2023/12/31
WHCCS2_CC2,2023/12/31,2023/12/31
BOSQ_BSQS_34,2023/12/31,2023/12/31
JACKCNTY_CT1,2023/12/31,2023/12/31
WOV_BESS_RN,2023/12/31,2023/12/31
DOW_G66_ST65,2023/12/31,2023/12/31
JACKCNTY_CT2,2023/12/31,2023/12/31
PHOENIX_RN,2023/12/31,2023/12/31
FALFUR_RN,2023/12/31,2023/12/31
OECCS_1,2023/12/31,2023/12/31
WFCOGEN_13,2023/12/31,2023/12/31
BRP_LOP1_RN,2023/12/31,2023/12/31
OECCS_2,2023/12/31,2023/12/31
CVC_CVCG1_5,2023/12/31,2023/12/31
SCSES_UNIT2,2023/12/31,2023/12/31
BUCKTHRN_RN,2023/12/31,2023/12/31
PSA_PSA_G1,2023/12/31,2023/12/31
CRWN_SLR_UN1,2023/12/31,2023/12/31
PSA_PSA_G2,2023/12/31,2023/12/31
TORT_ESS_RN,2023/12/31,2023/12/31
PSA_PSA_G3,2023/12/31,2023/12/31
PSA_PSA_G4,2023/12/31,2023/12/31
BORDAS_345,2023/12/31,2023/12/31
E_BLACK_RN,2023/12/31,2023/12/31
PSA_PSA_G5,2023/12/31,2023/12/31
PSA_PSA_G6,2023/12/31,2023/12/31
PSA_PSA_G7,2023/12/31,2023/12/31
PH1_UNIT1_2,2023/12/31,2023/12/31
TNSKA_CC1,2023/12/31,2023/12/31
GRDNE_ESR_RN,2023/12/31,2023/12/31
GRSES_UNIT1,2023/12/31,2023/12/31
JCKCNTY2_ST2,2023/12/31,2023/12/31
LZ_RAYBN,2023/12/31,2023/12/31
SENATEWD_1,2023/12/31,2023/12/31
GRSES_UNIT2,2023/12/31,2023/12/31
RN_APOGEE,2023/12/31,2023/12/31
SHAFFER_ALL,2023/12/31,2023/12/31
DOW_61_2_63,2023/12/31,2023/12/31
LHM_PUN1,2023/12/31,2023/12/31
FERGCC_CC1,2023/12/31,2023/12/31
KELAMSL_U1,2023/12/31,2023/12/31
LHM_PUN2,2023/12/31,2023/12/31
RAT_RN_1,2023/12/31,2023/12/31
CANYONWD_ALL,2023/12/31,2023/12/31
L_FRE_ESR_RN,2023/12/31,2023/12/31
THW_THWGT_1,2023/12/31,2023/12/31
MUSTNGCK_ALL,2023/12/31,2023/12/31
NOVA2S_UNIT1,2023/12/31,2023/12/31
PSA_CC1,2023/12/31,2023/12/31
DOW_64,2023/12/31,2023/12/31
VERTIGO_UN1,2023/12/31,2023/12/31
X443ESRN,2023/12/31,2023/12/31
WIPOPA_1_2,2023/12/31,2023/12/31
BRISCOE_WIND,2023/12/31,2023/12/31
BR_VHB6CT5_6,2023/12/31,2023/12/31
TXCTY_ST,2023/12/31,2023/12/31
DIB_PUN1,2023/12/31,2023/12/31
DIB_PUN2,2023/12/31,2023/12/31
MIRAGE_G1,2023/12/31,2023/12/31
FERGCC_GT1_1,2023/12/31,2023/12/31
EXN_14,2023/12/31,2023/12/31
CITYVICT_ALL,2023/12/31,2023/12/31
ANACACHO_ANA,2023/12/31,2023/12/31
EXN_9_13,2023/12/31,2023/12/31
TNSKA_CCU,2023/12/31,2023/12/31
TAHOKA_ALL,2023/12/31,2023/12/31
CAPRIDGE_ALL,2023/12/31,2023/12/31
LV3_UNIT1,2023/12/31,2023/12/31
BULLCRK_1_2,2023/12/31,2023/12/31
SALVTION_GEN,2023/12/31,2023/12/31
RN_SR_WIND1,2023/12/31,2023/12/31
CAPRIDG4_CR4,2023/12/31,2023/12/31
HORSECRK_RN,2023/12/31,2023/12/31
BRIGHTSD_RN,2023/12/31,2023/12/31
EXN_4,2023/12/31,2023/12/31
INDNENR_1_RN,2023/12/31,2023/12/31
STAM_SLR_ALL,2023/12/31,2023/12/31
EXN_8,2023/12/31,2023/12/31
LARDVFTN_G4,2023/12/31,2023/12/31
BUCHAN_ALL,2023/12/31,2023/12/31
LARDVFTN_G5,2023/12/31,2023/12/31
H_HOLLO_WND1,2023/12/31,2023/12/31
CBECII_CT7,2023/12/31,2023/12/31
TC_TCHP1,2023/12/31,2023/12/31
CAMWIND_RN,2023/12/31,2023/12/31
PALMWI_UNIT1,2023/12/31,2023/12/31
MADERO_RN,2023/12/31,2023/12/31
JC_BAT_RN,2023/12/31,2023/12/31
RADN_SLR_ALL,2023/12/31,2023/12/31
EIFSLR_UNIT1,2023/12/31,2023/12/31
DIB_DIB_G1,2023/12/31,2023/12/31
MIRASOLE_GEN,2023/12/31,2023/12/31
DIB_DIB_G2,2023/12/31,2023/12/31
DIB_DIB_G3,2023/12/31,2023/12/31
DIB_DIB_G4,2023/12/31,2023/12/31
SANDHSYD6_7,2023/12/31,2023/12/31
KINGE_ALL,2023/12/31,2023/12/31
GRANDVW1_A_B,2023/12/31,2023/12/31
B_D_B_DAVIG1,2023/12/31,2023/12/31
B_D_B_DAVIG2,2023/12/31,2023/12/31
INDNENR_2_RN,2023/12/31,2023/12/31
BRANDON_RN,2023/12/31,2023/12/31
WRSBES_BESS1,2023/12/31,2023/12/31
LPCCS_CT21,2023/12/31,2023/12/31
TGS_GT01,2023/12/31,2023/12/31
CBY_CBY_G1,2023/12/31,2023/12/31
LPCCS_CT22,2023/12/31,2023/12/31
DUKE_CC1,2023/12/31,2023/12/31
CBY_CBY_G2,2023/12/31,2023/12/31
HOLCOMB_RN1,2023/12/31,2023/12/31
AGUAYO_UNIT1,2023/12/31,2023/12/31
DUP_PUN1,2023/12/31,2023/12/31
VENADO_ALL,2023/12/31,2023/12/31
DUP_PUN2,2023/12/31,2023/12/31
W_HRL_ESR_RN,2023/12/31,2023/12/31
DUP_PUN3,2023/12/31,2023/12/31
DUP_PUN4,2023/12/31,2023/12/31
DUKE_GT2_CCU,2023/12/31,2023/12/31
VICTORIA_CC1,2023/12/31,2023/12/31
BTE_BTE_G1,2023/12/31,2023/12/31
BTE_CC1,2023/12/31,2023/12/31
BTE_BTE_G2,2023/12/31,2023/12/31
BTE_BTE_G3,2023/12/31,2023/12/31
PANDA_T2_CC1,2023/12/31,2023/12/31
BTE_BTE_G4,2023/12/31,2023/12/31
QUEEN_BA_RN,2023/12/31,2023/12/31
OLIN_OLING_1,2023/12/31,2023/12/31
OLIN_OLING_2,2023/12/31,2023/12/31
OLIN_OLING_3,2023/12/31,2023/12/31
OLIN_OLING_4,2023/12/31,2023/12/31
PANDA_T1_ST1,2023/12/31,2023/12/31
SADLBACK_RN,2023/12/31,2023/12/31
RAB_G1-8,2023/12/31,2023/12/31
SUNVASLR_ALL,2023/12/31,2023/12/31
LIG_RN,2023/12/31,2023/12/31
TI_SOLAR_ALL,2023/12/31,2023/12/31
LHM_CVC_G4,2023/12/31,2023/12/31
STRATEGC_RN,2023/12/31,2023/12/31
DENISON_G1_2,2023/12/31,2023/12/31
SCLP_SCLPC_1,2023/12/31,2023/12/31
SCLP_SCLPC_2,2023/12/31,2023/12/31
SL_SL_G1,2023/12/01,2023/12/01
SCLP_SCLPC_3,2023/12/31,2023/12/31
SL_SL_G2,2023/12/01,2023/12/01
SCLP_SCLPC_4,2023/12/31,2023/12/31
SL_SL_G3,2023/12/01,2023/12/01
BARROW_ALL,2023/12/31,2023/12/31
JUNCTION_RN,2023/12/31,2023/12/31
SL_SL_G4,2023/12/01,2023/12/01
ESTONIAN_ALL,2023/12/31,2023/12/31
SLTFRK_UN1_2,2023/12/31,2023/12/31
NCARBIDEG8,2023/12/31,2023/12/31
TKWSW_ROSCOE,2023/12/31,2023/12/31
BOSQUESW_CC1,2023/12/31,2023/12/31
PRID_RN,2023/12/31,2023/12/31
BOSQUESW_CC2,2023/12/31,2023/12/31
FRONT_EC_CC1,2023/12/31,2023/12/31
N_MRD_ESR_RN,2023/12/31,2023/12/31
FLVABES1_ESR,2023/12/31,2023/12/31
LEG_LEG_G1,2023/12/31,2023/12/31
LEG_LEG_G2,2023/12/31,2023/12/31
WFTANK_ESS1,2023/12/31,2023/12/31
CHEDPW_GT2,2023/12/31,2023/12/31
HB_SOUTH,2023/12/31,2023/12/31
PROSPERO_ALL,2023/12/31,2023/12/31
ELSAUZ_ALL,2023/12/31,2023/12/31
SWOOSE1_U1,2023/12/31,2023/12/31
LV3_RN,2023/12/31,2023/12/31
FPPYD_FPP_G1,2023/12/31,2023/12/31
FPPYD_FPP_G2,2023/12/31,2023/12/31
TXCTY_CTA,2023/12/31,2023/12/31
FPPYD_FPP_G3,2023/12/31,2023/12/31
BRTSW_BCW1,2023/12/31,2023/12/31
TXCTY_CTB,2023/12/31,2023/12/31
TXCTY_CTC,2023/12/31,2023/12/31
SROSA_ESR_RN,2023/12/31,2023/12/31
VICTPORT_RN,2023/12/31,2023/12/31
GOA_GOATWIND,2023/12/31,2023/12/31
VANCOURT_RN,2023/12/31,2023/12/31
ELS_RN_1,2023/12/31,2023/12/31
MLSES_UNIT1,2023/12/31,2023/12/31
NWF_NWF1,2023/12/31,2023/12/31
EXGNSND_RN,2023/12/31,2023/12/31
MLSES_UNIT2,2023/12/31,2023/12/31
LAPETUS_U1,2023/12/31,2023/12/31
MLSES_UNIT3,2023/12/31,2023/12/31
ASTRA_RN,2023/12/31,2023/12/31
CEDROHI_CHW1,2023/12/31,2023/12/31
SANDHSYD1_2,2023/12/31,2023/12/31
THW_1_CCU,2023/12/31,2023/12/31
AMISTAD_ALL,2023/12/31,2023/12/31
LILY_RN,2023/12/31,2023/12/31
FEGC_RN,2023/12/31,2023/12/31
WOODWRD1_RN,2023/12/31,2023/12/31
YNG_WND_ALL,2023/12/31,2023/12/31
DOW_81_2_84,2023/12/31,2023/12/31
BVE_UNIT1,2023/12/31,2023/12/31
BVE_UNIT2,2023/12/31,2023/12/31
BVE_UNIT3,2023/12/31,2023/12/31
LPCCS_UNIT1,2023/12/31,2023/12/31
LPCCS_UNIT2,2023/12/31,2023/12/31
LZ_CPS,2023/12/31,2023/12/31
DAN_ALL,2023/12/31,2023/12/31
ANG_ALL,2023/12/31,2023/12/31
DOW_G96_ST95,2023/12/31,2023/12/31
BASTEN_CC1,2023/12/31,2023/12/31
BATCAVE_RN,2023/12/31,2023/12/31
ANCHOR_ALL,2023/12/31,2023/12/31
STWF_T1,2023/12/31,2023/12/31
HI_LONE_ALL,2023/12/31,2023/12/31
MARBFA,2023/12/31,2023/12/31
MERCURY_ALL,2023/12/31,2023/12/31
WIPOPA_3_4,2023/12/31,2023/12/31
QALSW_CC1,2023/12/31,2023/12/31
ZIER_SLR_ALL,2023/12/31,2023/12/31
CASL_GAP_UN1,2023/12/31,2023/12/31
QALSW_CC2,2023/12/31,2023/12/31
BRA_AVR_CST1,2023/12/31,2023/12/31
FLCNS_CC1,2023/12/31,2023/12/31
BR_VHB6CT7_8,2023/12/31,2023/12/31
MGSES_CT456,2023/12/31,2023/12/31
WOODWRD2_RN,2023/12/31,2023/12/31
LGDRAW_S_ALL,2023/12/31,2023/12/31
CVC_CC1,2023/12/31,2023/12/31
DANSBY_ALL,2023/12/31,2023/12/31
NCARBID_PUN1,2023/12/31,2023/12/31
BTM_ALL,2023/12/31,2023/12/31
MWEC_G1,2023/12/31,2023/12/31
NCARBID_PUN2,2023/12/31,2023/12/31
BIGSTAR_ALL,2023/12/31,2023/12/31
LOSTPI_CC1,2023/12/31,2023/12/31
HOVEY_GEN,2023/12/31,2023/12/31
VLSES_UNIT3,2023/12/31,2023/12/31
FRNYPP_1_CCU,2023/12/31,2023/12/31
CARBN_BSP_1,2023/12/31,2023/12/31
FENCESLR_ALL,2023/12/31,2023/12/31
MDANP_CT1_2,2023/12/31,2023/12/31
OBERON_U1,2023/12/31,2023/12/31
BRP_DIKN_RN,2023/12/31,2023/12/31
PAULN_RN,2023/12/31,2023/12/31
TRUENO_ALL,2023/12/31,2023/12/31
CALAVER_JKS1,2023/12/31,2023/12/31
BASTEN_CCU,2023/12/31,2023/12/31
GREASWOD_ALL,2023/12/31,2023/12/31
WAYMARK_RN,2023/12/31,2023/12/31
CALAVER_JKS2,2023/12/31,2023/12/31
NOBLESLR_ALL,2023/12/31,2023/12/31
HB_HOUSTON,2023/12/31,2023/12/31
DOW_G67,2023/12/31,2023/12/31
HOLSTEIN_ALL,2023/12/31,2023/12/31
MISAE_GEN_RN,2023/12/31,2023/12/31
REDGATE_ALL,2023/12/31,2023/12/31
RN_DEC_AGR_A,2023/12/31,2023/12/31
RN_DEC_AGR_B,2023/12/31,2023/12/31
CALAVER_OWS1,2023/12/31,2023/12/31
AMADEUS_ALL,2023/12/31,2023/12/31
RN_DEC_AGR_C,2023/12/31,2023/12/31
WGU_RN,2023/12/31,2023/12/31
CALAVER_OWS2,2023/12/31,2023/12/31
RN_DEC_AGR_D,2023/12/31,2023/12/31
TRUSGILL_RN,2023/12/31,2023/12/31
RIONOG_CC1,2023/12/31,2023/12/31
PANDA_S_CC1,2023/12/31,2023/12/31
PC_NORTH_1,2023/12/31,2023/12/31
UCC_UCC_C_2,2023/12/31,2023/12/31
DUKE_GST1CCU,2023/12/31,2023/12/31
INRT_W_ALL,2023/12/31,2023/12/31
MCSES_UNIT6,2023/12/31,2023/12/31
MCSES_UNIT7,2023/12/31,2023/12/31
MCSES_UNIT8,2023/12/31,2023/12/31
TOYAH_RN,2023/12/31,2023/12/31
EXGNWTL_1,2023/12/31,2023/12/31
B_DAVIS_3,2023/12/31,2023/12/31
B_DAVIS_4,2023/12/31,2023/12/31
KARAKAW1_1,2023/12/31,2023/12/31
WFCOGEN_24,2023/12/31,2023/12/31
SBE_RN_1,2023/12/31,2023/12/31
HB_NORTH,2023/12/31,2023/12/31
CAL_CALSTG1,2023/12/31,2023/12/31
KINGW_ALL,2023/12/31,2023/12/31
LZ_AEN,2023/12/31,2023/12/31
OECCS_CC1,2023/12/31,2023/12/31
OECCS_CC2,2023/12/31,2023/12/31
CISC_RN,2023/12/31,2023/12/31
LGE_PUN1,2023/12/31,2023/12/31
LGE_PUN2,2023/12/31,2023/12/31
KEO_KEO_SM1,2023/12/31,2023/12/31
TTRSW_RN,2023/12/31,2023/12/31
BOSQ_BSQSU_5,2023/12/31,2023/12/31
BAIRDWND_ALL,2023/12/31,2023/12/31
RPUBRDS_RN,2023/12/31,2023/12/31
GOLINDA_UN1,2023/12/31,2023/12/31
SPLAIN1_RN,2023/12/31,2023/12/31
FLOWERII_RN,2023/12/31,2023/12/31
JDKNS_RN,2023/12/31,2023/12/31
KMCHI_CC1,2023/12/31,2023/12/31
TAV_RN,2023/12/31,2023/12/31
KMCHI_CC2,2023/12/31,2023/12/31
TAYGETE2_ALL,2023/12/31,2023/12/31
DDPEC_CC1,2023/12/31,2023/12/31
ROSELAND_ALL,2023/12/31,2023/12/31
CBY4_CC1,2023/12/31,2023/12/31
MASSENGL_G6,2023/12/31,2023/12/31
MASSENGL_G7,2023/12/31,2023/12/31
MASSENGL_G8,2023/12/31,2023/12/31
LGE_CC1,2023/12/31,2023/12/31
AEEC,2023/12/31,2023/12/31
GRIF_TRL_RN,2023/12/31,2023/12/31
HELIOS_RN,2023/12/31,2023/12/31
RN_RTS1,2023/12/31,2023/12/31
